IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
251133.0,207679.0,-0.1831,-0.4384,-0.8747,,,99.90008361079809,
250786.0,207685.0,-0.1821,-0.4344,-0.8737,,,99.85952583767791,
250788.0,207641.0,-0.1781,-0.4444,-0.8777,,,99.81135235958371,
251091.0,207801.0,-0.1781,-0.4484,-0.8767,,,99.8995897040191,
251498.0,207963.0,-0.1781,-0.4474,-0.8777,,,99.75380546647898,
251970.0,208009.0,-0.1781,-0.4414,-0.8767,,,99.85343652149731,
252150.0,208140.0,-0.1781,-0.4394,-0.8777,,,99.89680119862949,
252411.0,208265.0,-0.1801,-0.4374,-0.8717,,,99.92710293082956,
252863.0,208375.0,-0.1811,-0.4374,-0.8767,,,99.85711014317788,
253217.0,208543.0,-0.1801,-0.4364,-0.8777,,,99.92947217277369,
253715.0,208689.0,-0.1731,-0.4354,-0.8827,,,99.91373985952295,
254166.0,208842.0,-0.1721,-0.4424,-0.8807,,,99.7379612945978,
254291.0,208819.0,-0.1731,-0.4444,-0.8797,,,99.80276000694616,
254403.0,208857.0,-0.1751,-0.4444,-0.8777,,,99.90437036177968,
254506.0,208823.0,-0.1771,-0.4444,-0.8757,,,99.88537209458656,
254501.0,208908.0,-0.1751,-0.4484,-0.8797,,,99.95032028621084,
254618.0,208956.0,-0.1761,-0.4414,-0.8727,,,99.94283240146744,
254777.0,209067.0,-0.1761,-0.4434,-0.8717,,,99.84232723940491,
254861.0,209017.0,-0.1751,-0.4434,-0.8727,,,,
255000.0,209061.0,-0.1751,-0.4424,-0.8717,,,,
255195.0,209122.0,-0.1781,-0.4384,-0.8777,,,,
255258.0,209129.0,-0.1751,-0.4374,-0.8797,,,,
255377.0,209188.0,-0.1721,-0.4374,-0.8797,,,,
255422.0,209262.0,-0.1711,-0.4404,-0.8807,,,,
255377.0,209175.0,-0.1731,-0.4354,-0.8817,,,,
255455.0,209180.0,-0.1731,-0.4364,-0.8777,,,,
255543.0,209212.0,-0.1741,-0.4334,-0.8767,,,,
255569.0,209210.0,-0.1761,-0.4394,-0.8777,,,,
255562.0,209271.0,-0.1751,-0.4434,-0.8787,,,,
255722.0,209186.0,-0.1761,-0.4444,-0.8827,,,,
255534.0,209221.0,-0.1801,-0.4384,-0.8817,,,,
255622.0,209230.0,-0.1781,-0.4474,-0.8837,,,,
255640.0,209231.0,-0.1771,-0.4434,-0.8777,,,,
255269.0,208938.0,-0.1741,-0.4414,-0.8777,,,,
253160.0,208055.0,-0.1751,-0.4414,-0.8797,,,,
251360.0,207810.0,-0.1761,-0.4404,-0.8797,,,,
251121.0,207735.0,-0.1771,-0.4444,-0.8767,,,,
251308.0,207894.0,-0.1741,-0.4454,-0.8777,,,,
251704.0,207967.0,-0.1781,-0.4414,-0.8757,,,,
252017.0,208128.0,-0.1811,-0.4454,-0.8737,,,,
252536.0,208313.0,-0.1761,-0.4444,-0.8777,,,,
254832.0,209017.0,-0.1821,-0.4424,-0.8767,,,,
254893.0,209012.0,-0.1831,-0.4424,-0.8727,,,,
255038.0,209094.0,-0.1841,-0.4414,-0.8757,,,,
255067.0,209122.0,-0.1821,-0.4424,-0.8727,,,,
255157.0,209149.0,-0.1831,-0.4424,-0.8757,,,,
255304.0,209161.0,-0.1801,-0.4444,-0.8727,,,,
255399.0,209185.0,-0.1821,-0.4394,-0.8727,,,,
255380.0,209164.0,-0.1841,-0.4394,-0.8787,,,,
255462.0,209216.0,-0.1862,-0.4434,-0.8767,,,,
255455.0,209250.0,-0.1862,-0.4414,-0.8767,,,,
255622.0,209220.0,-0.1882,-0.4394,-0.8807,,,,
255606.0,209322.0,-0.1831,-0.4434,-0.8827,,,,
255688.0,209269.0,-0.1831,-0.4394,-0.8807,,,,
255670.0,209250.0,-0.1831,-0.4394,-0.8757,,,,
255730.0,209294.0,-0.1831,-0.4384,-0.8747,,,,
255682.0,209346.0,-0.1811,-0.4374,-0.8767,,,,
255706.0,209290.0,-0.1852,-0.4374,-0.8767,,,,
255749.0,209227.0,-0.1831,-0.4414,-0.8787,,,,
255755.0,209295.0,-0.1831,-0.4424,-0.8777,,,,
255806.0,209355.0,-0.1841,-0.4424,-0.8807,,,,
255527.0,209024.0,-0.1831,-0.4384,-0.8807,,,,
253705.0,208230.0,-0.1872,-0.4344,-0.8767,,,,
251612.0,207866.0,-0.1862,-0.4364,-0.8777,,,,
251233.0,207790.0,-0.1831,-0.4394,-0.8747,,,,
251179.0,207757.0,-0.1791,-0.4374,-0.8727,,,,
251400.0,207910.0,-0.1811,-0.4384,-0.8787,,,,
251852.0,208106.0,-0.1801,-0.4414,-0.8767,,,,
252187.0,208142.0,-0.1841,-0.4454,-0.8747,,,,
252509.0,208212.0,-0.1841,-0.4434,-0.8757,,,,
252692.0,208311.0,-0.1841,-0.4424,-0.8717,,,,
253069.0,208501.0,-0.1831,-0.4434,-0.8757,,,,
253523.0,208691.0,-0.1862,-0.4424,-0.8767,,,,
253964.0,208764.0,-0.1862,-0.4414,-0.8767,,,,
254385.0,208910.0,-0.1862,-0.4424,-0.8757,,,,
254598.0,208927.0,-0.1882,-0.4424,-0.8717,,,,
254803.0,208971.0,-0.1872,-0.4414,-0.8737,,,,
254850.0,208994.0,-0.1852,-0.4444,-0.8717,,,,
254917.0,209016.0,-0.1831,-0.4464,-0.8727,,,,
255045.0,209128.0,-0.1831,-0.4424,-0.8707,,,,
255107.0,209071.0,-0.1811,-0.4444,-0.8787,,,,
255176.0,209136.0,-0.1801,-0.4444,-0.8787,,,,
255356.0,209141.0,-0.1811,-0.4414,-0.8777,,,,
255476.0,209163.0,-0.1831,-0.4404,-0.8767,,,,
255510.0,209204.0,-0.1781,-0.4424,-0.8727,,,,
255603.0,209226.0,-0.1821,-0.4434,-0.8747,,,,
255569.0,209255.0,-0.1841,-0.4404,-0.8767,,,,
255655.0,209258.0,-0.1862,-0.4404,-0.8757,,,,
255725.0,209236.0,-0.1852,-0.4414,-0.8727,,,,
255636.0,209260.0,-0.1831,-0.4464,-0.8767,,,,
255752.0,209283.0,-0.1872,-0.4434,-0.8807,,,,
253536.0,208225.0,-0.1852,-0.4464,-0.8727,,,,
251532.0,207869.0,-0.1801,-0.4424,-0.8787,,,,
251238.0,207816.0,-0.1841,-0.4424,-0.8767,,,,
251194.0,207815.0,-0.1831,-0.4394,-0.8757,,,,
251459.0,207937.0,-0.1852,-0.4404,-0.8787,,,,
251850.0,208072.0,-0.1841,-0.4424,-0.8767,,,,
252255.0,208261.0,-0.1821,-0.4444,-0.8747,,,,
252533.0,208300.0,-0.1862,-0.4404,-0.8767,,,,
252710.0,208363.0,-0.1882,-0.4474,-0.8747,,,,
253011.0,208576.0,-0.1872,-0.4474,-0.8747,,,,
253671.0,208635.0,-0.1862,-0.4474,-0.8747,,,,
254065.0,208817.0,-0.1872,-0.4454,-0.8767,,,,
254424.0,208880.0,-0.1852,-0.4394,-0.8757,,,,
254720.0,208921.0,-0.1841,-0.4414,-0.8777,,,,
254880.0,209068.0,-0.1841,-0.4424,-0.8747,,,,
254960.0,209108.0,-0.1882,-0.4424,-0.8727,,,,
255064.0,209098.0,-0.1872,-0.4424,-0.8707,,,,
255087.0,209087.0,-0.1882,-0.4394,-0.8737,,,,
255236.0,209157.0,-0.1852,-0.4374,-0.8827,,,,
255324.0,209150.0,-0.1841,-0.4384,-0.8797,,,,
255323.0,209189.0,-0.1841,-0.4394,-0.8777,,,,
255435.0,209215.0,-0.1892,-0.4404,-0.8767,,,,
255499.0,209192.0,-0.1892,-0.4434,-0.8747,,,,
255552.0,209263.0,-0.1892,-0.4434,-0.8727,,,,
255658.0,209259.0,-0.1902,-0.4454,-0.8747,,,,
255679.0,209283.0,-0.1892,-0.4454,-0.8737,,,,
255716.0,209272.0,-0.1852,-0.4474,-0.8727,,,,
255702.0,209283.0,-0.1831,-0.4454,-0.8767,,,,
255817.0,209304.0,-0.1841,-0.4434,-0.8767,,,,
255830.0,209268.0,-0.1862,-0.4434,-0.8767,,,,
255814.0,209347.0,-0.1882,-0.4384,-0.8757,,,,
255838.0,209275.0,-0.1862,-0.4384,-0.8787,,,,
255860.0,209364.0,-0.1862,-0.4394,-0.8727,,,,
255859.0,209328.0,-0.1872,-0.4414,-0.8797,,,,
255854.0,209320.0,-0.1831,-0.4414,-0.8827,,,,
255643.0,209097.0,-0.1811,-0.4404,-0.8787,,,,
254236.0,208494.0,-0.1831,-0.4424,-0.8807,,,,
251998.0,207930.0,-0.1852,-0.4374,-0.8807,,,,
251494.0,207851.0,-0.1852,-0.4374,-0.8777,,,,
251517.0,207946.0,-0.1852,-0.4414,-0.8777,,,,
251734.0,208038.0,-0.1831,-0.4404,-0.8757,,,,
252284.0,208253.0,-0.1801,-0.4424,-0.8757,,,,
252674.0,208357.0,-0.1791,-0.4414,-0.8747,,,,
253030.0,208385.0,-0.1801,-0.4394,-0.8777,,,,
253311.0,208589.0,-0.1801,-0.4364,-0.8827,,,,
253653.0,208763.0,-0.1831,-0.4404,-0.8747,,,,
254149.0,208877.0,-0.1811,-0.4394,-0.8767,,,,
254486.0,208997.0,-0.1781,-0.4384,-0.8777,,,,
254771.0,208956.0,-0.1811,-0.4414,-0.8777,,,,
254910.0,209024.0,-0.1761,-0.4434,-0.8807,,,,
255439.0,209173.0,-0.1721,-0.4374,-0.8777,,,,
255607.0,209195.0,-0.1731,-0.4354,-0.8757,,,,
255633.0,209253.0,-0.1751,-0.4344,-0.8787,,,,
255665.0,209275.0,-0.1781,-0.4354,-0.8787,,,,
255663.0,209260.0,-0.1791,-0.4394,-0.8827,,,,
255686.0,209275.0,-0.1751,-0.4384,-0.8817,,,,
255721.0,209291.0,-0.1741,-0.4394,-0.8817,,,,
255756.0,209334.0,-0.1731,-0.4434,-0.8817,,,,
255775.0,209367.0,-0.1741,-0.4444,-0.8817,,,,
